Humidity_Seoul,Seoul_Building_Agg,Temperature_Seoul,day,dayOfWeek,hour,month,year
37,31.9,11.3,20,7,13,11,2010
36,35.3,11.9,20,7,14,11,2010
35,32.7,13.2,20,7,15,11,2010
51,34.3,13,20,7,16,11,2010
56,35.5,12,20,7,17,11,2010
62,37.7,10.5,20,7,18,11,2010
63,43.8,9.9,20,7,19,11,2010
63,51.9,9.4,20,7,20,11,2010
65,55.7,8.7,20,7,21,11,2010
67,55,8,20,7,22,11,2010
65,51.1,8.2,20,7,23,11,2010
72,46.2,7.1,20,7,24,11,2010
75,36.5,6.8,21,1,1,11,2010
73,30.4,6.6,21,1,2,11,2010
75,25.7,6.1,21,1,3,11,2010
74,21.6,6.3,21,1,4,11,2010
70,23.2,6.8,21,1,5,11,2010
68,24.9,7.1,21,1,6,11,2010
68,28.8,7.1,21,1,7,11,2010
67,34.9,7.1,21,1,8,11,2010
64,42.4,7.9,21,1,9,11,2010
60,41.8,9.4,21,1,10,11,2010
53,38.5,11.4,21,1,11,11,2010
50,36.8,12.5,21,1,12,11,2010
48,37.1,13.8,21,1,13,11,2010
46,32.2,14.8,21,1,14,11,2010
55,30.2,15.1,21,1,15,11,2010
56,30.7,14.8,21,1,16,11,2010
57,28.9,14.3,21,1,17,11,2010
60,38.2,13.3,21,1,18,11,2010
65,41.5,13.3,21,1,19,11,2010
72,51.7,13.1,21,1,20,11,2010
72,54,13.1,21,1,21,11,2010
73,50.5,13.3,21,1,22,11,2010
74,50.2,12.8,21,1,23,11,2010
71,45.8,13,21,1,24,11,2010
75,38.2,12.9,22,2,1,11,2010
78,28.8,12.8,22,2,2,11,2010
89,25.8,11.8,22,2,3,11,2010
86,24.9,10.3,22,2,4,11,2010
79,23.4,8.9,22,2,5,11,2010
76,25.7,7.1,22,2,6,11,2010
69,32.6,5.3,22,2,7,11,2010
71,39.5,4.3,22,2,8,11,2010
69,40.6,4,22,2,9,11,2010
64,39,5.2,22,2,10,11,2010
58,37.3,6.1,22,2,11,11,2010
49,36.7,7.1,22,2,12,11,2010
41,32.3,7.9,22,2,13,11,2010
36,31.8,7.7,22,2,14,11,2010
28,30.6,8.6,22,2,15,11,2010
29,29.9,8.3,22,2,16,11,2010
30,32.6,7,22,2,17,11,2010
28,35.4,6.1,22,2,18,11,2010
28,45.4,5.2,22,2,19,11,2010
27,50.9,4.4,22,2,20,11,2010
32,46.6,3.3,22,2,21,11,2010
36,50.1,2.8,22,2,22,11,2010
38,47,2.3,22,2,23,11,2010
42,44.3,1.9,22,2,24,11,2010
46,39.1,1.4,23,3,1,11,2010
48,29,1,23,3,2,11,2010
48,27,0.7,23,3,3,11,2010
49,25.6,0.7,23,3,4,11,2010
56,23.8,-0.2,23,3,5,11,2010
56,22.6,-0.4,23,3,6,11,2010
57,26.1,-0.4,23,3,7,11,2010
55,28.9,0.4,23,3,8,11,2010
44,36,3.1,23,3,9,11,2010
41,37.9,5,23,3,10,11,2010
35,43.1,6.9,23,3,11,11,2010
33,44.4,9.4,23,3,12,11,2010
31,42.8,11.3,23,3,13,11,2010
32,37.8,11.5,23,3,14,11,2010
30,36,12.5,23,3,15,11,2010
31,37.3,12,23,3,16,11,2010
37,34,10.6,23,3,17,11,2010
41,37.5,8.7,23,3,18,11,2010
45,48.5,8,23,3,19,11,2010
46,52.5,7.7,23,3,20,11,2010
49,52.2,7.1,23,3,21,11,2010
53,52.1,6.4,23,3,22,11,2010
56,50.7,5.8,23,3,23,11,2010
58,46.9,5.7,23,3,24,11,2010
61,39.7,5.6,24,4,1,11,2010
64,30.8,5,24,4,2,11,2010
63,30.1,5.3,24,4,3,11,2010
65,28.3,5,24,4,4,11,2010
65,26.8,4.7,24,4,5,11,2010
69,24,4.3,24,4,6,11,2010
70,27.2,3.8,24,4,7,11,2010
70,27.7,3.9,24,4,8,11,2010
62,34,5.3,24,4,9,11,2010
56,39,7.3,24,4,10,11,2010
55,42.6,7.8,24,4,11,11,2010
51,44.3,8.9,24,4,12,11,2010
48,40.9,9.7,24,4,13,11,2010
49,38.7,10.4,24,4,14,11,2010
57,38.7,9,24,4,15,11,2010
56,39.6,8.7,24,4,16,11,2010
59,34.7,7.9,24,4,17,11,2010
61,43.1,7.1,24,4,18,11,2010
56,52.2,6.5,24,4,19,11,2010
62,59.8,5.9,24,4,20,11,2010
64,62.4,5.8,24,4,21,11,2010
66,54.5,5.4,24,4,22,11,2010
67,53.1,5.1,24,4,23,11,2010
70,42.1,4.8,24,4,24,11,2010
73,38.4,4.6,25,5,1,11,2010
71,29.5,4.8,25,5,2,11,2010
70,26.7,5.4,25,5,3,11,2010
75,24.2,6,25,5,4,11,2010
79,23.6,5.2,25,5,5,11,2010
80,25.2,3.8,25,5,6,11,2010
76,29.3,2.8,25,5,7,11,2010
77,39,2.2,25,5,8,11,2010
70,39.8,2.3,25,5,9,11,2010
56,38.2,2.5,25,5,10,11,2010
43,36.3,3.9,25,5,11,11,2010
40,40.2,4.5,25,5,12,11,2010
33,36.2,4.9,25,5,13,11,2010
27,30.9,5.1,25,5,14,11,2010
25,29,5.8,25,5,15,11,2010
30,28.4,4.5,25,5,16,11,2010
33,29.7,3.8,25,5,17,11,2010
33,38.4,3,25,5,18,11,2010
34,42.2,2,25,5,19,11,2010
39,47.2,1.2,25,5,20,11,2010
39,49.7,0.6,25,5,21,11,2010
44,49,0.1,25,5,22,11,2010
48,50.4,-0.5,25,5,23,11,2010
50,39.6,-1,25,5,24,11,2010
50,36.6,-0.9,26,6,1,11,2010
46,31,-1.2,26,6,2,11,2010
50,27,-1.6,26,6,3,11,2010
53,26.8,-1.8,26,6,4,11,2010
42,22.4,-2,26,6,5,11,2010
45,22.1,-2.4,26,6,6,11,2010
46,29.4,-2.6,26,6,7,11,2010
48,36.5,-2.7,26,6,8,11,2010
39,37.8,-1.7,26,6,9,11,2010
29,39.9,-0.3,26,6,10,11,2010
18,36,0,26,6,11,11,2010
19,34.8,2.1,26,6,12,11,2010
20,34.5,3,26,6,13,11,2010
19,33.5,3.3,26,6,14,11,2010
17,27.8,4.1,26,6,15,11,2010
19,29.1,4.5,26,6,16,11,2010
21,29.9,2.9,26,6,17,11,2010
24,34.3,2.1,26,6,18,11,2010
27,45.8,1.3,26,6,19,11,2010
26,54.4,1.1,26,6,20,11,2010
32,48.3,0.7,26,6,21,11,2010
30,49.6,0.6,26,6,22,11,2010
34,50.8,0.1,26,6,23,11,2010
34,45.3,0,26,6,24,11,2010
36,36.9,0.1,27,7,1,11,2010
36,31.4,0,27,7,2,11,2010
34,26.1,0.1,27,7,3,11,2010
35,24.2,0.6,27,7,4,11,2010
34,23.1,1,27,7,5,11,2010
31,22.5,1.3,27,7,6,11,2010
34,28.4,1.4,27,7,7,11,2010
40,36.4,1.3,27,7,8,11,2010
68,39.3,0.2,27,7,9,11,2010
79,40.9,0,27,7,10,11,2010
81,42.6,0.4,27,7,11,11,2010
81,38.4,1.9,27,7,12,11,2010
73,32.6,4.5,27,7,13,11,2010
41,35.5,8.7,27,7,14,11,2010
35,35.4,7.6,27,7,15,11,2010
28,33.4,6,27,7,16,11,2010
46,33.5,2.8,27,7,17,11,2010
46,39.4,2.2,27,7,18,11,2010
44,43.4,1.6,27,7,19,11,2010
42,44,1.3,27,7,20,11,2010
50,51.4,-0.3,27,7,21,11,2010
43,48.1,-1,27,7,22,11,2010
40,51.4,-1.8,27,7,23,11,2010
33,46,-2.7,27,7,24,11,2010
36,36.9,-3.6,28,1,1,11,2010
32,30.2,-4.3,28,1,2,11,2010
34,28.2,-4.6,28,1,3,11,2010
38,21.9,-4.9,28,1,4,11,2010
42,23.2,-4.9,28,1,5,11,2010
43,23.6,-5.1,28,1,6,11,2010
43,29.6,-5.1,28,1,7,11,2010
40,39.1,-5,28,1,8,11,2010
34,41.3,-4,28,1,9,11,2010
21,39.8,-2.5,28,1,10,11,2010
18,40.2,-1.7,28,1,11,11,2010
20,35,-0.7,28,1,12,11,2010
18,33.4,0.2,28,1,13,11,2010
26,33.8,0.2,28,1,14,11,2010
27,31.8,1.7,28,1,15,11,2010
29,31.8,1.8,28,1,16,11,2010
36,33.6,0.7,28,1,17,11,2010
46,39,0.9,28,1,18,11,2010
45,44.3,1.1,28,1,19,11,2010
57,52,1.2,28,1,20,11,2010
62,54.2,1.3,28,1,21,11,2010
90,54.3,-0.1,28,1,22,11,2010
92,50.8,-0.1,28,1,23,11,2010
91,46.1,-0.2,28,1,24,11,2010
90,36.9,-0.1,29,2,1,11,2010
89,29.9,0.5,29,2,2,11,2010
89,25.7,0.7,29,2,3,11,2010
88,22.1,0.4,29,2,4,11,2010
91,22.9,-0.1,29,2,5,11,2010
91,25.5,-0.2,29,2,6,11,2010
91,30.2,-0.6,29,2,7,11,2010
90,37.1,-0.7,29,2,8,11,2010
86,39.9,0.3,29,2,9,11,2010
62,41.4,2.4,29,2,10,11,2010
49,35.1,3.5,29,2,11,11,2010
39,32.3,4.2,29,2,12,11,2010
34,32.8,5.5,29,2,13,11,2010
30,30.8,6.3,29,2,14,11,2010
31,29.5,7.1,29,2,15,11,2010
34,30.8,7.4,29,2,16,11,2010
38,31.3,6.7,29,2,17,11,2010
50,37.3,5.2,29,2,18,11,2010
52,44.5,4.5,29,2,19,11,2010
46,44.2,4.5,29,2,20,11,2010
49,51.1,4.1,29,2,21,11,2010
51,48.6,3.9,29,2,22,11,2010
57,48.8,3.4,29,2,23,11,2010
56,48.8,4.2,29,2,24,11,2010
53,40.8,4.9,30,3,1,11,2010
53,33.7,4.9,30,3,2,11,2010
56,29.2,4.5,30,3,3,11,2010
58,25.4,4.7,30,3,4,11,2010
63,25.1,4.2,30,3,5,11,2010
65,25.8,4.6,30,3,6,11,2010
72,28.9,4.7,30,3,7,11,2010
75,31.8,5,30,3,8,11,2010
77,39.8,5.9,30,3,9,11,2010
74,38.1,7.1,30,3,10,11,2010
72,38.2,8.3,30,3,11,11,2010
70,42.5,9.3,30,3,12,11,2010
77,36.2,10.8,30,3,13,11,2010
70,35.4,12,30,3,14,11,2010
70,37.4,12,30,3,15,11,2010
71,37.9,11.7,30,3,16,11,2010
79,36.6,10.3,30,3,17,11,2010
84,40.1,9.2,30,3,18,11,2010
87,48.2,8.3,30,3,19,11,2010
89,49.2,7.7,30,3,20,11,2010
89,52.6,7.2,30,3,21,11,2010
87,50.6,6.9,30,3,22,11,2010
90,50.3,6.4,30,3,23,11,2010
90,46.5,5.6,30,3,24,11,2010
90,44.8,5.5,1,4,1,12,2010
92,35.5,5.4,1,4,2,12,2010
91,31.3,5.8,1,4,3,12,2010
89,28.5,6.2,1,4,4,12,2010
87,25.3,6.4,1,4,5,12,2010
87,24.1,6.5,1,4,6,12,2010
86,24.4,6.5,1,4,7,12,2010
87,27.6,6.5,1,4,8,12,2010
87,35.3,6,1,4,9,12,2010
87,40.1,6.2,1,4,10,12,2010
84.2,41.2,6.8,1,4,11,12,2010
79,45.4,7.8,1,4,12,12,2010
74,39.6,8.8,1,4,13,12,2010
68,37.6,9.7,1,4,14,12,2010
69,34.2,9.9,1,4,15,12,2010
70,34.6,9.5,1,4,16,12,2010
73,33.9,8.7,1,4,17,12,2010
76,42.8,7.9,1,4,18,12,2010
75,52.3,7.9,1,4,19,12,2010
77,52.8,7.6,1,4,20,12,2010
80,56.5,7.2,1,4,21,12,2010
80,52.6,7,1,4,22,12,2010
80,44,6.7,1,4,23,12,2010
82,43.2,6.2,1,4,24,12,2010
83,39.9,5.9,2,5,1,12,2010
83,32.7,5.7,2,5,2,12,2010
81,28,5.8,2,5,3,12,2010
82,25.4,5.6,2,5,4,12,2010
79,24.6,5.8,2,5,5,12,2010
78,23.5,6.1,2,5,6,12,2010
77,27.6,6.3,2,5,7,12,2010
76,27.7,6.7,2,5,8,12,2010
71,35.1,7.8,2,5,9,12,2010
65,45.1,8.8,2,5,10,12,2010
61,48.4,10.3,2,5,11,12,2010
60,44.1,10.8,2,5,12,12,2010
60,41.5,11.4,2,5,13,12,2010
59,38.8,12.2,2,5,14,12,2010
59,35.8,12.7,2,5,15,12,2010
61,36.3,12.9,2,5,16,12,2010
64,37.7,12.4,2,5,17,12,2010
69,41.7,11.7,2,5,18,12,2010
70,48.1,12,2,5,19,12,2010
62,48.3,13.4,2,5,20,12,2010
60,55.2,12.9,2,5,21,12,2010
77,54.8,11.9,2,5,22,12,2010
87,52.2,8.3,2,5,23,12,2010
82,45.4,7.8,2,5,24,12,2010
81,43,7.3,3,6,1,12,2010
80,37.5,6.7,3,6,2,12,2010
78,31.5,5.4,3,6,3,12,2010
73,26,3.5,3,6,4,12,2010
71,24.4,2.2,3,6,5,12,2010
70,23.3,0.5,3,6,6,12,2010
69,25,-0.8,3,6,7,12,2010
64,27.4,-1.3,3,6,8,12,2010
60,33.3,-1.9,3,6,9,12,2010
57,39.3,-1.6,3,6,10,12,2010
58,43.1,-2.1,3,6,11,12,2010
48,44.8,-1.4,3,6,12,12,2010
43,45.2,-0.6,3,6,13,12,2010
34,41.1,0.7,3,6,14,12,2010
27,34.8,1.7,3,6,15,12,2010
25,37,1.5,3,6,16,12,2010
27,39.4,0.6,3,6,17,12,2010
28,50.3,-0.1,3,6,18,12,2010
30,57.2,-0.6,3,6,19,12,2010
35,57,-1.1,3,6,20,12,2010
42,55.6,-1.7,3,6,21,12,2010
44,59.8,-1.9,3,6,22,12,2010
48,54.3,-2.3,3,6,23,12,2010
53,50,-2.7,3,6,24,12,2010
56,39.3,-2.9,4,7,1,12,2010
55,33.6,-3.2,4,7,2,12,2010
54,27.6,-2.9,4,7,3,12,2010
53,23.8,-3,4,7,4,12,2010
55,23.7,-3.3,4,7,5,12,2010
60,22.8,-3.5,4,7,6,12,2010
60,31.5,-3.1,4,7,7,12,2010
57,39.7,-2.8,4,7,8,12,2010
50,45.2,-1,4,7,9,12,2010
51,51.5,0.3,4,7,10,12,2010
50,41.8,1.4,4,7,11,12,2010
47,44,2.9,4,7,12,12,2010
48,41.8,3.2,4,7,13,12,2010
49,37,4,4,7,14,12,2010
50,36.8,4.3,4,7,15,12,2010
51,35.8,4.5,4,7,16,12,2010
53,39,4.4,4,7,17,12,2010
54,40.5,4.4,4,7,18,12,2010
56,48.7,4.4,4,7,19,12,2010
57,57.1,4.4,4,7,20,12,2010
59,57.3,4.7,4,7,21,12,2010
60,58.3,5,4,7,22,12,2010
61,51.6,4.8,4,7,23,12,2010
60,45.5,4.9,4,7,24,12,2010
59,39.7,5,5,1,1,12,2010
60,32.7,5.2,5,1,2,12,2010
62,26.6,5.3,5,1,3,12,2010
63,22.8,5.6,5,1,4,12,2010
63,25.1,5.6,5,1,5,12,2010
64,24.5,5.8,5,1,6,12,2010
65,30.4,5.9,5,1,7,12,2010
65,39.4,6.1,5,1,8,12,2010
66,42.4,6.5,5,1,9,12,2010
65,38.6,7.2,5,1,10,12,2010
65,36.8,8,5,1,11,12,2010
66,38.3,8.6,5,1,12,12,2010
67,35.4,9,5,1,13,12,2010
67,36.4,9.5,5,1,14,12,2010
66,31.1,10.1,5,1,15,12,2010
64,30.8,10.7,5,1,16,12,2010
70,33.9,10,5,1,17,12,2010
72,44.1,9.7,5,1,18,12,2010
73,47.9,9.6,5,1,19,12,2010
72,53.3,9.6,5,1,20,12,2010
73,57,9.4,5,1,21,12,2010
73,52.4,9.5,5,1,22,12,2010
74,49.5,9.7,5,1,23,12,2010
77,43.9,10.2,5,1,24,12,2010
81,35.7,9.9,6,2,1,12,2010
84,29.9,10,6,2,2,12,2010
88,26.7,10,6,2,3,12,2010
89,22.1,9.8,6,2,4,12,2010
87,23.2,8.7,6,2,5,12,2010
87,26.4,7.3,6,2,6,12,2010
80,31.1,6.5,6,2,7,12,2010
76,40.6,5.1,6,2,8,12,2010
70,46.7,3.9,6,2,9,12,2010
67,36.3,3.6,6,2,10,12,2010
57,36.7,3.6,6,2,11,12,2010
49,37.5,3.5,6,2,12,12,2010
43,38.2,3.5,6,2,13,12,2010
42,33.3,3.2,6,2,14,12,2010
33,30,3.4,6,2,15,12,2010
32,31,3,6,2,16,12,2010
34,31.2,1.9,6,2,17,12,2010
39,37.5,0.7,6,2,18,12,2010
42,42.1,0.1,6,2,19,12,2010
47,52.9,-0.9,6,2,20,12,2010
50,54.5,-1.6,6,2,21,12,2010
53,54.4,-2.1,6,2,22,12,2010
54,51.9,-2.7,6,2,23,12,2010
55,48.2,-3.2,6,2,24,12,2010
53,40.7,-3.2,7,3,1,12,2010
55,27.4,-3.6,7,3,2,12,2010
51,25.8,-3.6,7,3,3,12,2010
50,24.5,-3.9,7,3,4,12,2010
50,23.6,-3.8,7,3,5,12,2010
49,25,-4.3,7,3,6,12,2010
54,29.9,-4.6,7,3,7,12,2010
53,37.8,-4.7,7,3,8,12,2010
49,42,-4.1,7,3,9,12,2010
43,41.7,-3,7,3,10,12,2010
38,39.5,-2.3,7,3,11,12,2010
33,39.5,-0.6,7,3,12,12,2010
27,37.5,1.4,7,3,13,12,2010
23,34.6,2.9,7,3,14,12,2010
22,33.9,3.6,7,3,15,12,2010
20,31.5,3.8,7,3,16,12,2010
25,32.3,2.1,7,3,17,12,2010
26,36.4,1.5,7,3,18,12,2010
29,43.7,1.1,7,3,19,12,2010
32,46.6,0.8,7,3,20,12,2010
33,50.9,0.3,7,3,21,12,2010
32,51.6,1.3,7,3,22,12,2010
36,50,1.6,7,3,23,12,2010
36,44.7,1.6,7,3,24,12,2010
33,36.8,1.6,8,4,1,12,2010
33,26,1.6,8,4,2,12,2010
43,25.1,1.3,8,4,3,12,2010
58,23.3,0.9,8,4,4,12,2010
74,23.9,0,8,4,5,12,2010
70,24.3,-0.2,8,4,6,12,2010
58,32,-0.3,8,4,7,12,2010
50,40.5,0,8,4,8,12,2010
61,44.3,0.2,8,4,9,12,2010
66,40.9,0.7,8,4,10,12,2010
66,40.3,1.2,8,4,11,12,2010
60,34.4,2,8,4,12,12,2010
85,39.1,0.5,8,4,13,12,2010
86,26.1,0.9,8,4,14,12,2010
87,31.6,1.4,8,4,15,12,2010
86,30.4,1.7,8,4,16,12,2010
86,39.7,1.5,8,4,17,12,2010
93,25.8,0.6,8,4,18,12,2010
92,51.3,0.8,8,4,19,12,2010
91,53.1,0.9,8,4,20,12,2010
93,52.2,-0.4,8,4,21,12,2010
87,53.9,-0.7,8,4,22,12,2010
83,52.8,-1.5,8,4,23,12,2010
81,49.3,-2.1,8,4,24,12,2010
75,38.9,-2.5,9,5,1,12,2010
75,31.9,-2.7,9,5,2,12,2010
72,26.5,-2.6,9,5,3,12,2010
75,24.6,-3.2,9,5,4,12,2010
76,23.9,-3.5,9,5,5,12,2010
76,24.1,-4,9,5,6,12,2010
74,27.9,-4.2,9,5,7,12,2010
69,30.4,-4.2,9,5,8,12,2010
68,40.6,-3.6,9,5,9,12,2010
59,39.4,-3,9,5,10,12,2010
56,39.8,-1.6,9,5,11,12,2010
48,42.1,-1.4,9,5,12,12,2010
50,41.1,0,9,5,13,12,2010
44,36.6,0.7,9,5,14,12,2010
32,37,1,9,5,15,12,2010
29,35.5,1.8,9,5,16,12,2010
28,36.5,0.8,9,5,17,12,2010
41,40.7,-0.4,9,5,18,12,2010
43,48.8,-0.6,9,5,19,12,2010
49,52.1,-0.7,9,5,20,12,2010
54,48.5,-1.4,9,5,21,12,2010
59,51.9,-1.9,9,5,22,12,2010
61,49.1,-2,9,5,23,12,2010
59,43.2,-1.9,9,5,24,12,2010
62,41.8,-2,10,6,1,12,2010
58,33.8,-2,10,6,2,12,2010
59,26.2,-2.2,10,6,3,12,2010
60,24.8,-2.4,10,6,4,12,2010
61,25.3,-2.7,10,6,5,12,2010
60,24.9,-2.7,10,6,6,12,2010
61,26.2,-2.7,10,6,7,12,2010
59,30.8,-2.3,10,6,8,12,2010
56,39.1,-1.4,10,6,9,12,2010
54,40.9,-0.2,10,6,10,12,2010
44,39.5,1.5,10,6,11,12,2010
41,43.8,2.7,10,6,12,12,2010
38,40.3,3.5,10,6,13,12,2010
41,39.8,3.9,10,6,14,12,2010
46,34.2,4.3,10,6,15,12,2010
50,35.5,5.1,10,6,16,12,2010
64,42.3,4.7,10,6,17,12,2010
80,44.7,7.6,10,6,18,12,2010
81,52.7,8.9,10,6,19,12,2010
79,57,9.9,10,6,20,12,2010
72,56.7,7.9,10,6,21,12,2010
70,55.4,7.2,10,6,22,12,2010
72,57,7.1,10,6,23,12,2010
64,45.2,6.7,10,6,24,12,2010
65,40.2,5.5,11,7,1,12,2010
73,27.9,3.1,11,7,2,12,2010
70,24.5,0.9,11,7,3,12,2010
70,22.2,-0.5,11,7,4,12,2010
59,22.3,-2,11,7,5,12,2010
58,22.5,-3.5,11,7,6,12,2010
56,30.4,-3.8,11,7,7,12,2010
51,36.9,-4.2,11,7,8,12,2010
48,39.2,-4.1,11,7,9,12,2010
37,38.8,-3.6,11,7,10,12,2010
33,40.8,-3.4,11,7,11,12,2010
28,41.6,-2.9,11,7,12,12,2010
29,38.4,-1.6,11,7,13,12,2010
22,33.2,-2.3,11,7,14,12,2010
17,29,-2.2,11,7,15,12,2010
23,34.1,-2.5,11,7,16,12,2010
20,31.1,-3.3,11,7,17,12,2010
23,37.2,-4.4,11,7,18,12,2010
30,44.5,-4.9,11,7,19,12,2010
32,50.8,-5.2,11,7,20,12,2010
33,48.8,-5.5,11,7,21,12,2010
33,51.7,-5.9,11,7,22,12,2010
33,51.1,-6.1,11,7,23,12,2010
30,48,-6.1,11,7,24,12,2010
29,37.5,-6,12,1,1,12,2010
36,29.5,-6.4,12,1,2,12,2010
37,25,-6.5,12,1,3,12,2010
37,23.8,-6.4,12,1,4,12,2010
36,22.6,-6.3,12,1,5,12,2010
34,22.1,-6.1,12,1,6,12,2010
34,28.5,-6.1,12,1,7,12,2010
37,40.2,-6.1,12,1,8,12,2010
33,40.7,-4.7,12,1,9,12,2010
32,37.2,-3.9,12,1,10,12,2010
29,38.9,-2,12,1,11,12,2010
28,34.6,-0.1,12,1,12,12,2010
27,36.4,1.4,12,1,13,12,2010
27,35.5,2.3,12,1,14,12,2010
26,32.8,2.9,12,1,15,12,2010
26,30.7,3,12,1,16,12,2010
29,32.3,2.3,12,1,17,12,2010
33,35.4,1.3,12,1,18,12,2010
33,45.2,1.5,12,1,19,12,2010
33,49,1.3,12,1,20,12,2010
31,53.1,1.5,12,1,21,12,2010
29,47.5,1.6,12,1,22,12,2010
29,53.5,1.6,12,1,23,12,2010
29,51,1.7,12,1,24,12,2010
29,37.2,2,13,2,1,12,2010
29,29,2.2,13,2,2,12,2010
32,26.3,2.3,13,2,3,12,2010
34,22.6,2.4,13,2,4,12,2010
36,24.6,2.7,13,2,5,12,2010
40,23.6,2.5,13,2,6,12,2010
40,32.4,2.8,13,2,7,12,2010
40,36.9,2.8,13,2,8,12,2010
33,37.9,3.4,13,2,9,12,2010
33,37.3,4.1,13,2,10,12,2010
35,36.6,5.2,13,2,11,12,2010
34,38.1,5.5,13,2,12,12,2010
33,38.9,6.1,13,2,13,12,2010
36,32.9,5.7,13,2,14,12,2010
34,34.7,6.1,13,2,15,12,2010
36,33.9,6,13,2,16,12,2010
41,31.2,5.6,13,2,17,12,2010
44,38,5,13,2,18,12,2010
48,42.4,4.1,13,2,19,12,2010
51,50.7,3.4,13,2,20,12,2010
43,54.8,3.3,13,2,21,12,2010
43,56,3,13,2,22,12,2010
46,50.9,2.7,13,2,23,12,2010
45,46.1,1.8,13,2,24,12,2010
48,36.5,1.3,14,3,1,12,2010
49,30.3,0.7,14,3,2,12,2010
54,26.2,0,14,3,3,12,2010
64,22.4,-0.4,14,3,4,12,2010
71,25.6,-0.7,14,3,5,12,2010
74,24.7,-1.1,14,3,6,12,2010
75,34.1,-1.5,14,3,7,12,2010
66,41.2,-1.6,14,3,8,12,2010
43,44,-2,14,3,9,12,2010
48,38.8,-1.4,14,3,10,12,2010
40,35.5,-1.6,14,3,11,12,2010
33,36.4,-0.9,14,3,12,12,2010
29,33,-1.7,14,3,13,12,2010
26,33.1,-2.2,14,3,14,12,2010
26,34,-2.9,14,3,15,12,2010
26,33.6,-3.5,14,3,16,12,2010
32,34.6,-4.9,14,3,17,12,2010
35,39.3,-6.2,14,3,18,12,2010
34,47.5,-7.2,14,3,19,12,2010
34,49,-8,14,3,20,12,2010
40,53.7,-8.7,14,3,21,12,2010
45,55.4,-9.2,14,3,22,12,2010
47,58.8,-9.7,14,3,23,12,2010
41,47,-10,14,3,24,12,2010
37,37.7,-10.5,15,4,1,12,2010
32,27.6,-10.9,15,4,2,12,2010
28,28.4,-11.1,15,4,3,12,2010
28,24.2,-11.4,15,4,4,12,2010
28,22.7,-11.8,15,4,5,12,2010
30,23.5,-12.2,15,4,6,12,2010
31,30.8,-12.4,15,4,7,12,2010
33,34.5,-12.6,15,4,8,12,2010
33,43.3,-12.3,15,4,9,12,2010
33,42.5,-11.1,15,4,10,12,2010
33,36.9,-9.9,15,4,11,12,2010
32,37.4,-9,15,4,12,12,2010
33,35.1,-8,15,4,13,12,2010
33,36.1,-7.8,15,4,14,12,2010
34,35.6,-7.9,15,4,15,12,2010
36,30.5,-7.6,15,4,16,12,2010
41,29.6,-8.5,15,4,17,12,2010
42,37.2,-9.1,15,4,18,12,2010
43,46.8,-9.4,15,4,19,12,2010
47,48.7,-10,15,4,20,12,2010
48,52.2,-10.4,15,4,21,12,2010
52,51.7,-11.1,15,4,22,12,2010
52,50,-11.6,15,4,23,12,2010
55,47.1,-12,15,4,24,12,2010
54,40.5,-12.3,16,5,1,12,2010
54,30.8,-12.6,16,5,2,12,2010
54,27.9,-12.8,16,5,3,12,2010
49,24.8,-12.8,16,5,4,12,2010
49,23.4,-12.5,16,5,5,12,2010
44,26.8,-12.4,16,5,6,12,2010
45,27,-12.3,16,5,7,12,2010
52,30.8,-11.9,16,5,8,12,2010
51,39.1,-10.8,16,5,9,12,2010
30,38.6,-9.3,16,5,10,12,2010
29,40.7,-7.9,16,5,11,12,2010
27,41.3,-4.9,16,5,12,12,2010
31,41.3,-4.9,16,5,13,12,2010
33,39.7,-4.7,16,5,14,12,2010
39,35.3,-4.4,16,5,15,12,2010
39,36.6,-4.5,16,5,16,12,2010
45,30.8,-5.5,16,5,17,12,2010
48,38.8,-6,16,5,18,12,2010
47,49.3,-5.9,16,5,19,12,2010
48,51.3,-5.3,16,5,20,12,2010
46,54.5,-5.2,16,5,21,12,2010
51,62.9,-4.7,16,5,22,12,2010
56,52.6,-4.6,16,5,23,12,2010
60,45.3,-5,16,5,24,12,2010
67,41.4,-5.4,17,6,1,12,2010
67,32.5,-5.3,17,6,2,12,2010
72,30.8,-5.3,17,6,3,12,2010
78,26.4,-5.3,17,6,4,12,2010
81,25.7,-5.1,17,6,5,12,2010
85,25.3,-5.1,17,6,6,12,2010
85,26.3,-5,17,6,7,12,2010
90,27.9,-4.8,17,6,8,12,2010
88,34,-4.2,17,6,9,12,2010
85,42.7,-3.2,17,6,10,12,2010
80,42.4,-1.8,17,6,11,12,2010
76,41.7,-0.4,17,6,12,12,2010
67,40.4,2.3,17,6,13,12,2010
68,42.6,2.1,17,6,14,12,2010
89,31,0.7,17,6,15,12,2010
87,36,1,17,6,16,12,2010
87,37.6,1.1,17,6,17,12,2010
88,43.1,0.9,17,6,18,12,2010
74,47.5,0.4,17,6,19,12,2010
52,51.9,-0.3,17,6,20,12,2010
60,53.4,-1.3,17,6,21,12,2010
47,58.2,-1.8,17,6,22,12,2010
37,54.9,-1.9,17,6,23,12,2010
38,43.2,-2.3,17,6,24,12,2010
48,40.3,-3.1,18,7,1,12,2010
43,30.7,-2.8,18,7,2,12,2010
48,27.8,-3,18,7,3,12,2010
54,25.5,-4.1,18,7,4,12,2010
57,26.3,-4.4,18,7,5,12,2010
57,25.7,-4.4,18,7,6,12,2010
