Building,Appartment,Energy,Temperature,Humidity
411,402,13.2,0.866666667,73.83333333
411,403,7.8,0.866666667,73.83333333
411,501,5.9,0.866666667,73.83333333
411,502,10.7,0.866666667,73.83333333
411,503,7.4,0.866666667,73.83333333
411,601,9.4,0.866666667,73.83333333
411,602,12.4,0.866666667,73.83333333
411,603,11.9,0.866666667,73.83333333
411,701,4.4,0.866666667,73.83333333
411,702,14.3,0.866666667,73.83333333
411,703,10.1,0.866666667,73.83333333
411,801,10.9,0.866666667,73.83333333
411,802,12.3,0.866666667,73.83333333
411,803,11.6,0.866666667,73.83333333
411,901,4.2,0.866666667,73.83333333
411,902,8,0.866666667,73.83333333
411,903,10.7,0.866666667,73.83333333
411,1001,12.5,0.866666667,73.83333333
411,1002,15.8,0.866666667,73.83333333
411,1003,6.6,0.866666667,73.83333333
411,1101,13.6,0.866666667,73.83333333
411,1102,13.9,0.866666667,73.83333333
411,1103,7.1,0.866666667,73.83333333
411,1201,11.1,0.866666667,73.83333333
411,1202,13.8,0.866666667,73.83333333
411,1203,6.5,0.866666667,73.83333333
411,1301,10.4,0.866666667,73.83333333
411,1302,14.9,0.866666667,73.83333333
411,1303,12.4,0.866666667,73.83333333
411,1401,9.2,0.866666667,73.83333333
411,1402,10.2,0.866666667,73.83333333
411,1403,15,0.866666667,73.83333333
411,1501,10.8,0.866666667,73.83333333
411,1502,14.3,0.866666667,73.83333333
411,1503,7.9,0.866666667,73.83333333
411,1601,12.6,0.866666667,73.83333333
411,1602,2.7,0.866666667,73.83333333
411,1603,3.1,0.866666667,73.83333333
411,1701,11.1,0.866666667,73.83333333
411,1702,13.9,0.866666667,73.83333333
411,1703,10.5,0.866666667,73.83333333
411,1801,10.6,0.866666667,73.83333333
411,1802,8.7,0.866666667,73.83333333
411,1803,15.7,0.866666667,73.83333333
411,1901,8.6,0.866666667,73.83333333
411,1902,9.8,0.866666667,73.83333333
411,1903,11.2,0.866666667,73.83333333
411,2001,8.7,0.866666667,73.83333333
411,2002,13.8,0.866666667,73.83333333
411,2003,14.8,0.866666667,73.83333333
411,2101,15.1,0.866666667,73.83333333
411,2102,14.4,0.866666667,73.83333333
411,2103,15.6,0.866666667,73.83333333
411,2201,22.7,0.866666667,73.83333333
411,2202,11.1,0.866666667,73.83333333
411,2203,13.4,0.866666667,73.83333333
411,2301,2.7,0.866666667,73.83333333
411,2302,8.1,0.866666667,73.83333333
411,2303,11,0.866666667,73.83333333
411,2401,9.4,0.866666667,73.83333333
411,2402,11.9,0.866666667,73.83333333
411,2403,6.2,0.866666667,73.83333333
411,2501,12.6,0.866666667,73.83333333
411,2502,15.8,0.866666667,73.83333333
411,2503,12.5,0.866666667,73.83333333
411,102,1.3,-5.895833333,30.125
411,103,7.4,-5.895833333,30.125
411,202,9.9,-5.895833333,30.125
411,203,17.1,-5.895833333,30.125
411,301,3.3,-5.895833333,30.125
411,302,9.1,-5.895833333,30.125
411,303,14.3,-5.895833333,30.125
411,401,2.5,-5.895833333,30.125
411,402,13.4,-5.895833333,30.125
411,403,7,-5.895833333,30.125
411,501,6.2,-5.895833333,30.125
411,502,10.1,-5.895833333,30.125
411,503,6.4,-5.895833333,30.125
411,601,8.4,-5.895833333,30.125
411,602,11.7,-5.895833333,30.125
411,603,14,-5.895833333,30.125
411,701,5.9,-5.895833333,30.125
411,702,20.5,-5.895833333,30.125
411,703,9.2,-5.895833333,30.125
411,801,12.6,-5.895833333,30.125
411,802,12.1,-5.895833333,30.125
411,803,8.3,-5.895833333,30.125
411,901,3.2,-5.895833333,30.125
411,902,7.9,-5.895833333,30.125
411,903,8.7,-5.895833333,30.125
411,1001,10.8,-5.895833333,30.125
411,1002,15.8,-5.895833333,30.125
411,1003,6,-5.895833333,30.125
411,1101,9.3,-5.895833333,30.125
411,1102,12.2,-5.895833333,30.125
411,1103,6.7,-5.895833333,30.125
411,1201,8.9,-5.895833333,30.125
411,1202,14.9,-5.895833333,30.125
411,1203,6.1,-5.895833333,30.125
411,1301,10.2,-5.895833333,30.125
411,1302,13.1,-5.895833333,30.125
411,1303,13.4,-5.895833333,30.125
411,1401,9.8,-5.895833333,30.125
411,1402,8.9,-5.895833333,30.125
411,1403,15.6,-5.895833333,30.125
411,1501,9.1,-5.895833333,30.125
411,1502,14.5,-5.895833333,30.125
411,1503,9.2,-5.895833333,30.125
411,1601,12.9,-5.895833333,30.125
411,1602,2.7,-5.895833333,30.125
411,1603,3.7,-5.895833333,30.125
411,1701,10.5,-5.895833333,30.125
411,1702,11.3,-5.895833333,30.125
411,1703,10.5,-5.895833333,30.125
411,1801,12.8,-5.895833333,30.125
411,1802,7.5,-5.895833333,30.125
411,1803,12.4,-5.895833333,30.125
411,1901,8.4,-5.895833333,30.125
411,1902,9,-5.895833333,30.125
411,1903,10.4,-5.895833333,30.125
411,2001,7,-5.895833333,30.125
411,2002,12.2,-5.895833333,30.125
411,2003,14.4,-5.895833333,30.125
411,2101,12.5,-5.895833333,30.125
411,2102,15,-5.895833333,30.125
411,2103,13.1,-5.895833333,30.125
411,2201,18.1,-5.895833333,30.125
411,2202,10.6,-5.895833333,30.125
411,2203,11.8,-5.895833333,30.125
411,2301,3,-5.895833333,30.125
411,2302,8,-5.895833333,30.125
411,2303,15,-5.895833333,30.125
411,2401,8.3,-5.895833333,30.125
411,2402,10.5,-5.895833333,30.125
411,2403,6.7,-5.895833333,30.125
411,2501,8.3,-5.895833333,30.125
411,2502,18.5,-5.895833333,30.125
411,2503,10.5,-5.895833333,30.125
411,102,2.1,-8.141666667,37
411,103,11.9,-8.141666667,37
411,202,12.5,-8.141666667,37
411,203,10.3,-8.141666667,37
411,301,3.3,-8.141666667,37
411,302,9.1,-8.141666667,37
411,303,16.2,-8.141666667,37
411,401,4.4,-8.141666667,37
411,402,11,-8.141666667,37
411,403,6.8,-8.141666667,37
411,501,5.8,-8.141666667,37
411,502,9.6,-8.141666667,37
411,503,7.4,-8.141666667,37
411,601,8,-8.141666667,37
411,602,12.9,-8.141666667,37
411,603,11.9,-8.141666667,37
411,701,6.3,-8.141666667,37
411,702,20.4,-8.141666667,37
411,703,7.6,-8.141666667,37
411,801,11.2,-8.141666667,37
411,802,11.7,-8.141666667,37
411,803,8.4,-8.141666667,37
411,901,4,-8.141666667,37
411,902,9.1,-8.141666667,37
411,903,11.4,-8.141666667,37
411,1001,12.4,-8.141666667,37
411,1002,15.5,-8.141666667,37
411,1003,7,-8.141666667,37
411,1101,11.9,-8.141666667,37
411,1102,12.7,-8.141666667,37
411,1103,7.4,-8.141666667,37
411,1201,11.3,-8.141666667,37
411,1202,16.5,-8.141666667,37
411,1203,6.5,-8.141666667,37
411,1301,9.7,-8.141666667,37
411,1302,15.4,-8.141666667,37
411,1303,10.9,-8.141666667,37
411,1401,8.9,-8.141666667,37
411,1402,10.9,-8.141666667,37
411,1403,18.4,-8.141666667,37
411,1501,9,-8.141666667,37
411,1502,15,-8.141666667,37
411,1503,6.3,-8.141666667,37
411,1601,11.2,-8.141666667,37
411,1602,2.6,-8.141666667,37
411,1603,3.5,-8.141666667,37
411,1701,10.9,-8.141666667,37
411,1702,12.6,-8.141666667,37
411,1703,11.9,-8.141666667,37
411,1801,8,-8.141666667,37
411,1802,9.1,-8.141666667,37
411,1803,14.5,-8.141666667,37
411,1901,8.2,-8.141666667,37
411,1902,9.5,-8.141666667,37
411,1903,8.8,-8.141666667,37
411,2001,6.3,-8.141666667,37
411,2002,12.8,-8.141666667,37
411,2003,12.9,-8.141666667,37
411,2101,13.6,-8.141666667,37
411,2102,12.7,-8.141666667,37
411,2103,12.4,-8.141666667,37
411,2201,23,-8.141666667,37
411,2202,10.3,-8.141666667,37
411,2203,13.5,-8.141666667,37
411,2301,3.5,-8.141666667,37
411,2302,7.7,-8.141666667,37
411,2303,12.8,-8.141666667,37
411,2401,8.1,-8.141666667,37
411,2402,13,-8.141666667,37
411,2403,6,-8.141666667,37
411,2501,7.9,-8.141666667,37
411,2502,15.3,-8.141666667,37
411,2503,12.8,-8.141666667,37
411,102,3,-4.4,51.5
411,103,11.1,-4.4,51.5
411,202,11.3,-4.4,51.5
411,203,20,-4.4,51.5
411,301,3.1,-4.4,51.5
411,302,9,-4.4,51.5
411,303,14,-4.4,51.5
411,401,3.9,-4.4,51.5
411,402,12.7,-4.4,51.5
411,403,6.1,-4.4,51.5
411,501,5.5,-4.4,51.5
411,502,9.2,-4.4,51.5
411,503,7.3,-4.4,51.5
411,601,9.6,-4.4,51.5
411,602,11.4,-4.4,51.5
411,603,11.9,-4.4,51.5
411,701,6.6,-4.4,51.5
411,702,18.3,-4.4,51.5
411,703,9.2,-4.4,51.5
411,801,9.7,-4.4,51.5
411,802,12.6,-4.4,51.5
411,803,8.6,-4.4,51.5
411,901,2.9,-4.4,51.5
411,902,7,-4.4,51.5
411,903,13.6,-4.4,51.5
411,1001,10.7,-4.4,51.5
411,1002,16.7,-4.4,51.5
411,1003,6.9,-4.4,51.5
411,1101,12.8,-4.4,51.5
411,1102,11.8,-4.4,51.5
411,1103,6.2,-4.4,51.5
411,1201,9.2,-4.4,51.5
411,1202,15.3,-4.4,51.5
411,1203,6.3,-4.4,51.5
411,1301,10.3,-4.4,51.5
411,1302,11.5,-4.4,51.5
411,1303,9.7,-4.4,51.5
411,1401,10.2,-4.4,51.5
411,1402,10.1,-4.4,51.5
411,1403,13.2,-4.4,51.5
411,1501,8.3,-4.4,51.5
411,1502,15.1,-4.4,51.5
411,1503,8.7,-4.4,51.5
411,1601,11.4,-4.4,51.5
411,1602,2.7,-4.4,51.5
411,1603,3.2,-4.4,51.5
411,1701,10.5,-4.4,51.5
411,1702,10.9,-4.4,51.5
411,1703,11.4,-4.4,51.5
411,1801,10.2,-4.4,51.5
411,1802,7.3,-4.4,51.5
411,1803,14.8,-4.4,51.5
411,1901,7.9,-4.4,51.5
411,1902,8.4,-4.4,51.5
411,1903,9.7,-4.4,51.5
411,2001,6.9,-4.4,51.5
411,2002,12.5,-4.4,51.5
411,2003,14.1,-4.4,51.5
411,2101,12.1,-4.4,51.5
411,2102,17,-4.4,51.5
411,2103,10.8,-4.4,51.5
411,2201,21.9,-4.4,51.5
411,2202,13.2,-4.4,51.5
411,2203,13.7,-4.4,51.5
411,2301,3.2,-4.4,51.5
411,2302,8.2,-4.4,51.5
411,2303,11.5,-4.4,51.5
411,2401,7.3,-4.4,51.5
411,2402,9.9,-4.4,51.5
411,2403,6.4,-4.4,51.5
411,2501,11.7,-4.4,51.5
411,2502,20.8,-4.4,51.5
411,2503,10.8,-4.4,51.5
411,102,2.8,-5.433333333,33.04166667
411,103,6.6,-5.433333333,33.04166667
411,202,10.2,-5.433333333,33.04166667
411,203,14.5,-5.433333333,33.04166667
411,301,3.2,-5.433333333,33.04166667
411,302,10.8,-5.433333333,33.04166667
411,303,14.3,-5.433333333,33.04166667
411,401,3.3,-5.433333333,33.04166667
411,402,7.7,-5.433333333,33.04166667
411,403,6.4,-5.433333333,33.04166667
411,501,5.7,-5.433333333,33.04166667
411,502,9.3,-5.433333333,33.04166667
411,503,8.9,-5.433333333,33.04166667
411,601,8.4,-5.433333333,33.04166667
411,602,11,-5.433333333,33.04166667
411,603,12.3,-5.433333333,33.04166667
411,701,6.7,-5.433333333,33.04166667
411,702,17,-5.433333333,33.04166667
411,703,9.6,-5.433333333,33.04166667
411,801,12,-5.433333333,33.04166667
411,802,13.6,-5.433333333,33.04166667
411,803,8.8,-5.433333333,33.04166667
411,901,3.6,-5.433333333,33.04166667
411,902,7.1,-5.433333333,33.04166667
411,903,10.1,-5.433333333,33.04166667
411,1001,11.2,-5.433333333,33.04166667
411,1002,16.7,-5.433333333,33.04166667
411,1003,7.4,-5.433333333,33.04166667
411,1101,12.3,-5.433333333,33.04166667
411,1102,13.7,-5.433333333,33.04166667
411,1103,7.1,-5.433333333,33.04166667
411,1201,11.6,-5.433333333,33.04166667
411,1202,14.8,-5.433333333,33.04166667
411,1203,7.1,-5.433333333,33.04166667
411,1301,9,-5.433333333,33.04166667
411,1302,14.7,-5.433333333,33.04166667
411,1303,9.8,-5.433333333,33.04166667
411,1401,8.9,-5.433333333,33.04166667
411,1402,9.1,-5.433333333,33.04166667
411,1403,10.7,-5.433333333,33.04166667
411,1501,8,-5.433333333,33.04166667
411,1502,15.3,-5.433333333,33.04166667
411,1503,6.6,-5.433333333,33.04166667
411,1601,11.5,-5.433333333,33.04166667
411,1602,2.7,-5.433333333,33.04166667
411,1603,3.4,-5.433333333,33.04166667
411,1701,11,-5.433333333,33.04166667
411,1702,11.7,-5.433333333,33.04166667
411,1703,10.7,-5.433333333,33.04166667
411,1801,9.1,-5.433333333,33.04166667
411,1802,8.4,-5.433333333,33.04166667
411,1803,13.8,-5.433333333,33.04166667
411,1901,9,-5.433333333,33.04166667
411,1902,9.5,-5.433333333,33.04166667
411,1903,9,-5.433333333,33.04166667
411,2001,7,-5.433333333,33.04166667
411,2002,11.2,-5.433333333,33.04166667
411,2003,14.7,-5.433333333,33.04166667
411,2101,12.9,-5.433333333,33.04166667
411,2102,10.3,-5.433333333,33.04166667
411,2103,11.7,-5.433333333,33.04166667
411,2201,22.4,-5.433333333,33.04166667
411,2202,11.9,-5.433333333,33.04166667
411,2203,9.8,-5.433333333,33.04166667
411,2301,3.2,-5.433333333,33.04166667
411,2302,7.6,-5.433333333,33.04166667
411,2303,13.1,-5.433333333,33.04166667
411,2401,8.2,-5.433333333,33.04166667
411,2402,11.2,-5.433333333,33.04166667
411,2403,5.9,-5.433333333,33.04166667
411,2501,9.2,-5.433333333,33.04166667
411,2502,16.5,-5.433333333,33.04166667
411,2503,11.1,-5.433333333,33.04166667
411,102,2.9,-4.770833333,37.625
411,103,11.6,-4.770833333,37.625
411,202,7.8,-4.770833333,37.625
411,203,18.6,-4.770833333,37.625
411,301,3.1,-4.770833333,37.625
411,302,11.9,-4.770833333,37.625
411,303,15.9,-4.770833333,37.625
411,401,3.5,-4.770833333,37.625
411,402,8.1,-4.770833333,37.625
411,403,8.5,-4.770833333,37.625
411,501,5.6,-4.770833333,37.625
411,502,9.1,-4.770833333,37.625
411,503,7.5,-4.770833333,37.625
411,601,9.7,-4.770833333,37.625
411,602,13.1,-4.770833333,37.625
411,603,11,-4.770833333,37.625
411,701,6.7,-4.770833333,37.625
411,702,20.5,-4.770833333,37.625
411,703,11.5,-4.770833333,37.625
411,801,8.8,-4.770833333,37.625
411,802,9.4,-4.770833333,37.625
411,803,8.6,-4.770833333,37.625
411,901,4.9,-4.770833333,37.625
411,902,8.1,-4.770833333,37.625
411,903,8.7,-4.770833333,37.625
411,1001,11,-4.770833333,37.625
411,1002,15.4,-4.770833333,37.625
411,1003,5.6,-4.770833333,37.625
411,1101,14.1,-4.770833333,37.625
411,1102,14.5,-4.770833333,37.625
411,1103,7.6,-4.770833333,37.625
411,1201,12.3,-4.770833333,37.625
411,1202,18,-4.770833333,37.625
411,1203,8.8,-4.770833333,37.625
411,1301,8.8,-4.770833333,37.625
411,1302,15.2,-4.770833333,37.625
411,1303,10.7,-4.770833333,37.625
411,1401,12.2,-4.770833333,37.625
411,1402,13.2,-4.770833333,37.625
411,1403,18.8,-4.770833333,37.625
411,1501,10,-4.770833333,37.625
411,1502,14.9,-4.770833333,37.625
411,1503,7,-4.770833333,37.625
411,1601,14.6,-4.770833333,37.625
411,1602,2.8,-4.770833333,37.625
411,1603,3,-4.770833333,37.625
411,1701,13.7,-4.770833333,37.625
411,1702,12.4,-4.770833333,37.625
411,1703,10.6,-4.770833333,37.625
411,1801,8.8,-4.770833333,37.625
411,1802,11.7,-4.770833333,37.625
411,1803,12.8,-4.770833333,37.625
411,1901,6.3,-4.770833333,37.625
411,1902,10.7,-4.770833333,37.625
411,1903,6.3,-4.770833333,37.625
411,2001,8,-4.770833333,37.625
411,2002,11.5,-4.770833333,37.625
411,2003,10,-4.770833333,37.625
411,2101,12,-4.770833333,37.625
411,2102,15.9,-4.770833333,37.625
411,2103,13.5,-4.770833333,37.625
411,2201,19.2,-4.770833333,37.625
411,2202,13.8,-4.770833333,37.625
411,2203,12.9,-4.770833333,37.625
411,2301,4.7,-4.770833333,37.625
411,2302,7.4,-4.770833333,37.625
411,2303,11.5,-4.770833333,37.625
411,2401,9.1,-4.770833333,37.625
411,2402,12.4,-4.770833333,37.625
411,2403,7.1,-4.770833333,37.625
411,2501,7.8,-4.770833333,37.625
411,2502,15.9,-4.770833333,37.625
411,2503,10.7,-4.770833333,37.625
411,102,3.3,0.354166667,32.125
411,103,10.2,0.354166667,32.125
411,202,11.4,0.354166667,32.125
411,203,16.2,0.354166667,32.125
411,301,3.3,0.354166667,32.125
411,302,16.2,0.354166667,32.125
411,303,12.3,0.354166667,32.125
411,401,3.3,0.354166667,32.125
411,402,9,0.354166667,32.125
411,403,8,0.354166667,32.125
411,501,7.9,0.354166667,32.125
411,502,10.6,0.354166667,32.125
411,503,8.9,0.354166667,32.125
411,601,13.9,0.354166667,32.125
411,602,11,0.354166667,32.125
411,603,13.3,0.354166667,32.125
411,701,8.2,0.354166667,32.125
411,702,18.8,0.354166667,32.125
411,703,12.4,0.354166667,32.125
411,801,12.9,0.354166667,32.125
411,802,11.7,0.354166667,32.125
411,803,8.1,0.354166667,32.125
411,901,4.5,0.354166667,32.125
411,902,7.7,0.354166667,32.125
411,903,7.5,0.354166667,32.125
411,1001,12.6,0.354166667,32.125
411,1002,17.1,0.354166667,32.125
411,1003,5.5,0.354166667,32.125
411,1101,14.5,0.354166667,32.125
411,1102,10.4,0.354166667,32.125
411,1103,8.1,0.354166667,32.125
411,1201,11.8,0.354166667,32.125
411,1202,18.3,0.354166667,32.125
411,1203,12.6,0.354166667,32.125
411,1301,9.3,0.354166667,32.125
411,1302,14.8,0.354166667,32.125
411,1303,9.7,0.354166667,32.125
411,1401,12.3,0.354166667,32.125
411,1402,10.8,0.354166667,32.125
411,1403,15.9,0.354166667,32.125
411,1501,11.9,0.354166667,32.125
411,1502,15.4,0.354166667,32.125
411,1503,9.8,0.354166667,32.125
411,1601,14.4,0.354166667,32.125
411,1602,3.3,0.354166667,32.125
411,1603,3.5,0.354166667,32.125
411,1701,13.2,0.354166667,32.125
411,1702,13.5,0.354166667,32.125
411,1703,9,0.354166667,32.125
411,1801,11.9,0.354166667,32.125
411,1802,12,0.354166667,32.125
411,1803,14.1,0.354166667,32.125
411,1901,8.6,0.354166667,32.125
411,1902,9.3,0.354166667,32.125
411,1903,9.8,0.354166667,32.125
411,2001,7.9,0.354166667,32.125
411,2002,15.5,0.354166667,32.125
411,2003,8.2,0.354166667,32.125
411,2101,14.1,0.354166667,32.125
411,2102,21.7,0.354166667,32.125
411,2103,13.8,0.354166667,32.125
411,2201,23.2,0.354166667,32.125
411,2202,11.8,0.354166667,32.125
411,2203,16.1,0.354166667,32.125
411,2301,7.1,0.354166667,32.125
411,2302,8.3,0.354166667,32.125
411,2303,11.5,0.354166667,32.125
411,2401,8.2,0.354166667,32.125
411,2402,13.4,0.354166667,32.125
411,2403,7.1,0.354166667,32.125
411,2501,12.1,0.354166667,32.125
411,2502,14.7,0.354166667,32.125
411,2503,9.4,0.354166667,32.125
411,102,2.9,3.995833333,45.04166667
411,103,11.3,3.995833333,45.04166667
411,202,11.8,3.995833333,45.04166667
411,203,16.6,3.995833333,45.04166667
411,301,3.3,3.995833333,45.04166667
411,302,10.1,3.995833333,45.04166667
411,303,16.1,3.995833333,45.04166667
411,401,4.3,3.995833333,45.04166667
411,402,11.4,3.995833333,45.04166667
411,403,6.1,3.995833333,45.04166667
411,501,6.9,3.995833333,45.04166667
411,502,10.8,3.995833333,45.04166667
411,503,6.8,3.995833333,45.04166667
411,601,11.1,3.995833333,45.04166667
411,602,10.4,3.995833333,45.04166667
411,603,12.8,3.995833333,45.04166667
411,701,6.7,3.995833333,45.04166667
411,702,21.1,3.995833333,45.04166667
411,703,9.2,3.995833333,45.04166667
411,801,10.8,3.995833333,45.04166667
411,802,14.8,3.995833333,45.04166667
411,803,8.8,3.995833333,45.04166667
411,901,4,3.995833333,45.04166667
411,902,6.8,3.995833333,45.04166667
411,903,9.1,3.995833333,45.04166667
411,1001,11.6,3.995833333,45.04166667
411,1002,17.2,3.995833333,45.04166667
411,1003,6.9,3.995833333,45.04166667
411,1101,10.7,3.995833333,45.04166667
411,1102,10.7,3.995833333,45.04166667
411,1103,6.7,3.995833333,45.04166667
411,1201,10.6,3.995833333,45.04166667
411,1202,19.7,3.995833333,45.04166667
411,1203,8.2,3.995833333,45.04166667
411,1301,9,3.995833333,45.04166667
411,1302,14.5,3.995833333,45.04166667
411,1303,11.6,3.995833333,45.04166667
411,1401,10.1,3.995833333,45.04166667
411,1402,12.2,3.995833333,45.04166667
411,1403,19.5,3.995833333,45.04166667
411,1501,8.8,3.995833333,45.04166667
411,1502,16.4,3.995833333,45.04166667
411,1503,8.6,3.995833333,45.04166667
411,1601,12.2,3.995833333,45.04166667
411,1602,3.4,3.995833333,45.04166667
411,1603,4.1,3.995833333,45.04166667
411,1701,10.9,3.995833333,45.04166667
411,1702,14.9,3.995833333,45.04166667
411,1703,9.5,3.995833333,45.04166667
411,1801,9.7,3.995833333,45.04166667
411,1802,9,3.995833333,45.04166667
411,1803,14.4,3.995833333,45.04166667
411,1901,8.5,3.995833333,45.04166667
411,1902,9.1,3.995833333,45.04166667
411,1903,11,3.995833333,45.04166667
411,2001,9.4,3.995833333,45.04166667
411,2002,12.6,3.995833333,45.04166667
411,2003,14.1,3.995833333,45.04166667
411,2101,13.5,3.995833333,45.04166667
411,2102,16.2,3.995833333,45.04166667
411,2103,15.3,3.995833333,45.04166667
411,2201,22.2,3.995833333,45.04166667
411,2202,11.4,3.995833333,45.04166667
411,2203,10.1,3.995833333,45.04166667
411,2301,3,3.995833333,45.04166667
411,2302,8.3,3.995833333,45.04166667
411,2303,13.5,3.995833333,45.04166667
411,2401,7.2,3.995833333,45.04166667
411,2402,12.4,3.995833333,45.04166667
411,2403,6.8,3.995833333,45.04166667
411,2501,10.7,3.995833333,45.04166667
411,2502,19.6,3.995833333,45.04166667
411,2503,12.2,3.995833333,45.04166667
411,102,3,3.745833333,86.58333333
411,103,8.1,3.745833333,86.58333333
411,202,9.2,3.745833333,86.58333333
411,203,15.2,3.745833333,86.58333333
411,301,3.2,3.745833333,86.58333333
411,302,10.2,3.745833333,86.58333333
411,303,15.5,3.745833333,86.58333333
411,401,4,3.745833333,86.58333333
411,402,8.9,3.745833333,86.58333333
411,403,6.2,3.745833333,86.58333333
411,501,6.7,3.745833333,86.58333333
411,502,10.4,3.745833333,86.58333333
411,503,7.4,3.745833333,86.58333333
411,601,10,3.745833333,86.58333333
411,602,12.2,3.745833333,86.58333333
411,603,14.1,3.745833333,86.58333333
411,701,5.4,3.745833333,86.58333333
411,702,19.9,3.745833333,86.58333333
411,703,9.3,3.745833333,86.58333333
411,801,10.3,3.745833333,86.58333333
411,802,13.4,3.745833333,86.58333333
411,803,9.2,3.745833333,86.58333333
411,901,3.8,3.745833333,86.58333333
411,902,6.5,3.745833333,86.58333333
411,903,5,3.745833333,86.58333333
411,1001,10.2,3.745833333,86.58333333
411,1002,16.6,3.745833333,86.58333333
411,1003,8.3,3.745833333,86.58333333
411,1101,11,3.745833333,86.58333333
411,1102,10.9,3.745833333,86.58333333
411,1103,6.5,3.745833333,86.58333333
411,1201,9.3,3.745833333,86.58333333
411,1202,12.7,3.745833333,86.58333333
411,1203,8.7,3.745833333,86.58333333
411,1301,8.7,3.745833333,86.58333333
411,1302,13.9,3.745833333,86.58333333
411,1303,14.1,3.745833333,86.58333333
411,1401,9.8,3.745833333,86.58333333
411,1402,10.1,3.745833333,86.58333333
411,1403,14.3,3.745833333,86.58333333
411,1501,8.9,3.745833333,86.58333333
411,1502,20,3.745833333,86.58333333
411,1503,8.4,3.745833333,86.58333333
411,1601,11.8,3.745833333,86.58333333
411,1602,2.8,3.745833333,86.58333333
411,1603,4,3.745833333,86.58333333
411,1701,10.4,3.745833333,86.58333333
411,1702,14.7,3.745833333,86.58333333
411,1703,9.2,3.745833333,86.58333333
411,1801,11.2,3.745833333,86.58333333
411,1802,9.8,3.745833333,86.58333333
411,1803,15.5,3.745833333,86.58333333
411,1901,8.5,3.745833333,86.58333333
411,1902,9.2,3.745833333,86.58333333
411,1903,11.6,3.745833333,86.58333333
411,2001,7.9,3.745833333,86.58333333
411,2002,13.2,3.745833333,86.58333333
411,2003,14.3,3.745833333,86.58333333
411,2101,14,3.745833333,86.58333333
411,2102,17.3,3.745833333,86.58333333
411,2103,13.8,3.745833333,86.58333333
411,2201,23.4,3.745833333,86.58333333
411,2202,9.7,3.745833333,86.58333333
411,2203,9.2,3.745833333,86.58333333
411,2301,2.8,3.745833333,86.58333333
